id,date,tweet,sentiment
1590243096163676160,2022-11-09,"Ampe giung nyariin remote tv. Mana remote Indihome pula. Ya Salaaam, bocaah 😖",2.0
1590243024776593408,2022-11-09,"Gak mau lagi dah pake my republic, kapok. Mending mahal dikit sekalian pindah ke indihome yg servicenya lbh baik 😑",1.0
1590242947609792513,2022-11-09,"Pertandingan sepak bola terbesar di dunia kembali! FIFA World Cup Qatar 2022 mulai dari 20 November - 18 Desember 2022. Sudah siap dukung tim jagoanmu?Saksikan FIFA World Cup Qatar 2022 via aplikasi Vidio melalui IndiHome TV ya guyss, yuk cus langganan sekarang juga#PialaDunia  https://t.co/XgiLxaxzYB",2.0
1590242671159029761,2022-11-09,"@dzikiara relasi dengan pemilik IndiHome, nomor HP utama dan nomor HP alternatif kirimkan melalui DM ya, Kak agar menjaga kerahasiaan data pribadi Kakak. Terima kasih. -Dinis",2.0
1590242269118238721,2022-11-09,"@harsmat @_tigaaa @Indihome_Care Hallo, Kak Hario. Jika dirasa layanan internetnya kurang maksimal kami bantu lakukan refresh jaringan dari sistem dan hal ini dapat menyebabkan koneksi IndiHome-nya mati beberapa saat. Apakah Kakak berkenan? Ditunggu konfirmasinya. -Kiki",2.0
1590242110988771331,2022-11-09,Puas banget nonton film2 bersama IndiHome TV banyak genre nya dan juga kualitas gambarnya hd mantap banget  https://t.co/Oh65NZ3Rqu,1.0
1590241999466430465,2022-11-09,indihome di kosan w kok matot anjrit kesel w,0.0
1590241760642748424,2022-11-09,Makin sayang sama IndiHome deh ! Selain jaringannya yang lancar ehhhh ada diskonnya juga loh  https://t.co/yIFa8ogYZY,1.0
1590241308408696833,2022-11-09,"info info ! FIFA World Cup Qatar 2022 mulai dari 20 November - 18 Desember 2022. Sudah siap dukung tim jagoanmu?Saksikan FIFA World Cup Qatar 2022 via aplikasi Vidio melalui IndiHome TV ya guyss, yuk cus langganan sekarang juga#PialaDunia #IndiHome  https://t.co/Fm4zHBXUPT",2.0
1590241201663270914,2022-11-09,Penasaran sama kejutan nggak ngadi-ngadi dari IndiHome?Tunggu tanggal mainnya di 11.11. Pantengin terus @IndiHome ya  #AktivitasTanpaBatas #InternetnyaIndonesia  https://t.co/EMSqbdDVXq,2.0
1590240422487822336,2022-11-09,"anjing bener, indihome kos lagi error, telkomsel jaringan macam telek. terus gw ke sbucks buat nugas malah error juga wifinya setan bikin emosiiii smua",0.0
1590240339725799424,2022-11-09,"@IndiHome Sinyalmu lemot iki lo. Eror opo piye, dang didandani. Aku kate lapp lapo ra iso iki lo. opo tak obong towermu.",0.0
1590240332951990272,2022-11-09,@AREMA1986Merch remek ncen IndiHome,0.0
1590240272113627136,2022-11-09,"100% Indonesia dalam episode Mode Booster. Yuk tambah semangat dengan dengarkan musiknya pada Rabu, 9 November, pukul 18.00 WIB 😍  Tayang di Usee Prime, tonton pada layanan IndiHome TV, streaming via  https://t.co/S9rpdKIPZG… atau aplikasi UseeTV GO dan Max Stream 💫  https://t.co/Y9XA1DDmuo",2.0
1590240087371284480,2022-11-09,"@IndiHome stb saya bermasalah trus, kenapa yah?",0.0
1590239834937102336,2022-11-09,Jalan-jalan ke samarinda jangan lupa jalan balik jadi betah di rumah aja karena indihome emang terbaik  #AkivitasTanpaBatas #InternetnyaIndonesia #PantunSamarinda  https://t.co/0PP1qJpnQD,1.0
1590239443650109440,2022-11-09,Penasaran sama kejutan nggak ngadi-ngadi dari IndiHome?Tunggu tanggal mainnya di 11.11. Pantengin terus @IndiHome sob 😉  #AktivitasTanpaBatas #InternetnyaIndonesia  https://t.co/ojjGuSlmgo,2.0
1590239374318632960,2022-11-09,"Pertandingan sepak bola terbesar di dunia kembali! FIFA World Cup Qatar 2022 mulai dari 20 November - 18 Desember 2022. Sudah siap dukung tim jagoanmu?Saksikan FIFA World Cup Qatar 2022 via aplikasi Vidio melalui IndiHome TV ya guyss, yuk cus langganan sekarang juga#PialaDunia #  https://t.co/sIglpM1yf1",2.0
1590239160815693824,2022-11-09,Penasaran sama kejutan nggak ngadi-ngadi dari IndiHome?Tunggu tanggal mainnya di 11.11. Pantengin terus @IndiHome sob 😉  #AktivitasTanpaBatas #InternetnyaIndonesia  https://t.co/XB5icUq4Pp,2.0
1590238926593486849,2022-11-09,Indihome anjenkkkk sinyal lo busuk bgt bangsat,0.0
1590238691280441349,2022-11-09,"Siapa disini suka banget marathon film di Netflix? Ayoo angkat tangan!🙌  Mindi punya yang praktis nih buat Sobat yang suka nonton Netflix dan internetan pake IndiHome! Sekarang bisa langganan IndiHome dengan akses Netflix, loh!☺️🎬  📍Brosur  area malang  #indihome  https://t.co/8ZsF45t4ZH",1.0
1590238610481385473,2022-11-09,malem minggu pergi ke bioskop ditemenin sama mamah indihome emang paling top bisa bikin nyaman di rumah  #AkivitasTanpaBatas #InternetnyaIndonesia #PantunSamarinda  https://t.co/zfn0qIHvGO,1.0
1590238585873387521,2022-11-09,"Nikmati keseruan ngeGame dengan akses terbaik Indihome, ngeGame jadi lancar  #IndiHome #InternetnyaIndonesia #AktivitasTanpaBatas #PahlawanDariKita  https://t.co/5Uis7WXJgI",1.0
1590238451517259779,2022-11-09,"#Repost @indihome.telkomjaktim   Banyak banget kan cuannya?! kalian juga bisa raih benefit cuan salesnya hingga Rp280.000/pelanggan loh!  Yok semangat jualannya, semakin banyak penjualan semakin banvak cuannva! 💸  #AktivitasTanpaBatas #InternetnyaIndonesia  https://t.co/FEvJLFSMyE",2.0
1590238386945953792,2022-11-09,"@xlhomeid macam indihome belakangan ini, sering gangguan",0.0
1590238271736795136,2022-11-09,@mundur_10cm @IndiHome @Telkomsel @IndiHomeCare Sudah normal dari jam 10an tadi,1.0
1590237996594638848,2022-11-09,"@0FFTHELEASH @IndiHome @IndiHomeCare Iyo e, aku daerah tutup yo gaiso e",0.0
1590237889086259201,2022-11-09,Indihome gua error,0.0
1590237697444319232,2022-11-09,@IndiHomeCare wifi aku mati. Butuh team buat benerin ya. Dari kemarin aku janjian sm teknisi ga ada yg bisa. Kl ngadu ke sini jd dibuatin jadwal ga? @IndiHome,0.0
1590237578862948352,2022-11-09,@karina7pc @younjung7pc Wkwkwk ini kocak banget lagi. Semua salah indihome pokoknya ya,0.0
1590237530913312768,2022-11-09,@apeniauah Kak. Renew Speed yaitu fitur produk Home Internet (IndiHome) untuk mengembalikan pada kecepatan semula secara temporer (sementara) sesuai kebutuhan dengan registrasi secara mandiri melalui aplikasi myIndiHome (Android atau iOS). Terima kasih. -Aulia,2.0
1590236754262765568,2022-11-09,FiIFA World Cup Qatar 2022 dimulai tgl 20 November -18 Desember 2022. Jangan lupa saksikan tim jagoanmu via aplkmasi Vidio melalui IndiHome TV ya guys. Buruan langganan !!  #PialaDunia #Indihome  https://t.co/iQkp7wZbSx,2.0
1590236753251954688,2022-11-09,"Pertandingan sepak bola terbesar di dunia kembali! FIFA World Cup Qatar 2022 mulai dari 20 Nov - 18 Des 2022. Sudah siap dukung tim jagoanmu?Saksikan FIFA World Cup Qatar 2022 via aplikasi Vidio melalui IndiHome TV ya guyss, yuk cus langganan sekarang juga#PialaDunia #IndiHome  https://t.co/Fv3xFNHSed",2.0
1590236529527439360,2022-11-09,"@apeniauah Hai, Kak. Diana informasikan SOD (Speed On Demand) merupakan fitur dari produk home internet (IndiHome) untuk melakukan upgrade speed internet secara (1) -Diana",2.0
1590236344550273024,2022-11-09,"@kucingnocturnal Namun, guna di cek lebih lanjut, yuk infokan nomor layanan, atas nama lengkap pemlilik, alamat, jumlah tagihan terakhir (lunas), relasi dengan pemilik IndiHome, nomor HP &amp; nomor HP alternatif via DM di akun Twitter @IndiHomeCare atau klik Link :  https://t.co/yuUDRsBgiA ya. -Tosca",2.0
1590236210290921472,2022-11-09,Penyebab telkomsel dan indihome malang rodok eror mosok iki? @infomalang  https://t.co/reBBYpBqZ4,0.0
1590236198643335168,2022-11-09,jalan-jalan ke balikpapan mampir sebentar ke gunung bakaran walaupun di rumah cuma rebahan pake indihome jadi lebih nyaman  #AkivitasTanpaBatas #InternetnyaIndonesia #PantunSamarinda  https://t.co/2TecmGxUvn,1.0
1590236033475829761,2022-11-09,Indihom sinyalmu kayak telek mulu 3 hari ini @IndiHome,0.0
1590235958175092736,2022-11-09,Penasaran sama kejutan nggak ngadi-ngadi dari IndiHome?Tunggu tanggal mainnya di 11.11. Pantengin terus @IndiHome ya sob  #AktivitasTanpaBatas #InternetnyaIndonesia  https://t.co/VmwtbWMmzJ,2.0
1590235827728416768,2022-11-09,@indihomejkt Jawabannya :  D. Jenderal Soedirman #GiveawayJKT #IndiHome #AktivitasTanpaBatas,2.0
1590235825005944832,2022-11-09,"@ririsariska Namun, guna di cek lebih lanjut, yuk infokan nomor layanan, atas nama lengkap pemlilik, alamat, jumlah tagihan terakhir (lunas), relasi dengan pemilik IndiHome, nomor HP &amp; nomor HP alternatif via DM di akun Twitter @IndiHomeCare atau klik Link :  https://t.co/yuUDRsBgiA ya. -Tosca",2.0
1590234716137222145,2022-11-09,"Teater Usee Prime special Hari Pahlawan mempersembahkan Soekarno, mengisahkan perjalanan hidup Soekarno sebagai salah satu proklamator bangsa.  Tayang di Usee Prime, tonton pada layanan IndiHome TV, streaming via  https://t.co/S9rpdKIPZG… atau aplikasi UseeTV GO dan Max Stream💫  https://t.co/m7sOoyXil7",2.0
1590234653494898688,2022-11-09,Penasaran sama kejutan nggak ngadi-ngadi dari IndiHome?Tunggu tanggal mainnya di 11.11. Pantengin terus @IndiHome yaa!!!   #AktivitasTanpaBatas #InternetnyaIndonesia  https://t.co/uwD3oY5i4y,2.0
1590234457063444482,2022-11-09,"@DannyLu61863706 @IndiHome @Telkomsel @IndiHomeCare gws bgt indih*me ini dahh 😌😌 dm mas, biar cepet ditangani",0.0
1590234200317173760,2022-11-09,"@bitruedefender Hai, Sobat. Maaf atas kondisi yang dialami, guna di cek lebih lanjut jaringannya, yuk informasikan nomor layanan, atas nama lengkap pemlilik, alamat, jumlah tagihan terakhir (lunas), relasi dengan pemilik IndiHome, (1/2)",0.0
1590234035611406336,2022-11-09,@indihomeborneo yuk yuk bayar tagihan indihome,2.0
1590234011992936448,2022-11-09,Indihome dari Selasa malam sampe Rabu siang ini gangguan bos error nihhh udah pengaduan masih aja no respon @IndiHome,0.0
1590233708640239617,2022-11-09,@mundur_10cm @IndiHome @Telkomsel @IndiHomeCare Sampai sekarang masih merah,0.0
1590233669423501317,2022-11-09,@WHEEEPARAM @blinkmf yg pakai indihome tersenyoom,1.0
1590233520877686784,2022-11-09,"@abdiarsa3 Lalu untuk informasi, permintaan dan laporan mengenai layanan IndiHome silakan menghubungi kami melalui DM di akun Twitter @IndiHomeCare atau klik Link :  https://t.co/yuUDRsBgiA guna dibantu lebih lanjut ya. Terima kasih. -Tosca",2.0
1590233344708849670,2022-11-09,"@IndiHome sumpah indihome gangguan ny rutin banget. kalau ad perbaikan coba di kabarin dong tai. INI KALAU DAERAH SAYA ADA PROVIDER LAIN MENDING GANTI ANJING DARI PADA PAKE INDIHOME. tai lu minta tagihanrutin, gangguan jg rutin #indihomegangguan",0.0
1590232727126933504,2022-11-09,IndiHome Jabotabek ngadain lagi lomba di hari Pahlawan Indonesia &amp; Hari Disabilitas Internasional loh! ayoo ajak anak dan keluarga buat ikutan! #IndiHomeTheHeroInMe#INDIPahlawanDifabel  https://t.co/HUN944gfW2,2.0
1590232575096000513,2022-11-09,@doranyaijah @IndiHome @IndiHomeCare Batu malang bukan?,2.0
1590232036807036928,2022-11-09,Penasaran sama kejutan nggak ngadi-ngadi dari IndiHome?Tunggu tanggal mainnya di 11.11. Pantengin terus @IndiHome yaa... 😉  #AktivitasTanpaBatas #InternetnyaIndonesia  https://t.co/l9WlpckGWw,2.0
1590231854640410625,2022-11-09,ini wifi indihome udah dari semalem gabisa digunain sama sekali knp ya🙂🙂🙂🙂🙂 @IndiHome @IndiHomeCare,0.0
1590230955964641280,2022-11-09,"Gimana, gampang kan caranya?  Ikuti terus biar gak ketinggalan info!  hanya di @indihome_sbs #Indihome #Tips #TweetofTheDay",2.0
1590230606604308480,2022-11-09,Apa cuman saya yang belum pernah main tweeter? Sy instal tweeter karena mau kontak pihak indihome-_-,1.0
1590230571590234112,2022-11-09,Penasaran sama kejutan nggak ngadi-ngadi dari IndiHome?Tunggu tanggal mainnya di 11.11. Pantengin terus @IndiHome yaa ????#AktivitasTanpaBatas #InternetnyaIndonesia  https://t.co/9hfap696xX,2.0
1590230568641650688,2022-11-09,Puas dehh.. Dengan adanya jaringan internet indihome di rmh nonton film di netflix jadi gak bufring  https://t.co/GbX46XM9l8,1.0
1590230565734580224,2022-11-09,"@deddot05 Guna kami bantu pengecekan lebih lanjut. Silakan informasikan data berikut melalui DM ya nomor internet, atas nama pemilik, alamat pemasangan, jumlah tagihan terakhir(lunas), serta relasi pemilik IndiHome. Ditunggu informasinya.(2/2) -Yayas",1.0
1590230294505873409,2022-11-09,Indihome asw,0.0
1590230203632349184,2022-11-09,"@dominicus_d Halo jg Kak Percival. Tentu bisa kami bantu Kak. Yuk informasikan no internet, atas nama, alamat lengkap, jumlah tagihan terakhir (Lunas), dan relasi dgn pemilik IndiHome via DM. Guna kami cek lalu menjaga kerahasiaan datanya. Terima kasih. -Agna",2.0
1590229885691518977,2022-11-09,Penasaran sama kejutan nggak ngadi-ngadi dari IndiHome? Tunggu tanggal mainnya di 11.11. Pantengin terus @IndiHome yaa ???? #AktivitasTanpaBatas #InternetnyaIndonesia  https://t.co/fyoml2B7ew,2.0
1590229493624770560,2022-11-09,"Seru banget ada chanel hiburan anak anak di indihome, makin betah lah para ibu ibu ni jaga anak nya yuk sobat apa lagi langsung gas langganannya #IndiHome  #InternetnyaIndonesia #AktivitasTanpaBatas #PahlawanDariKita  https://t.co/SVwx5OPqwc",1.0
1590229057421340672,2022-11-09,Ada yg pake wifi Iconnect?  Enak gak pake wifi itu?  Aku mau pasang wifi tapii gak mau IndiHome 😭😭,0.0
1590228339373277185,2022-11-09,@DannyLu61863706 @IndiHome @Telkomsel @IndiHomeCare Wuihh masih mas? Di aku udh nyala tdi pagi,1.0
1590228212562677760,2022-11-09,"@Widya___S @IndiHome @Telkomsel @IndiHomeCare Yakaann, banyak yg komplen soalnya tuh. tpi di aku skrg udh lancar lagi sih",1.0
1590228049760784386,2022-11-09,"@oxsi91 @IndiHome @Telkomsel @IndiHomeCare Hahaha iyaaa. Sabar sihh, untungnya smalem lg ga ada hal urgent 😌🥲",0.0
1590227581483503616,2022-11-09,"Indihome Malang-Batu lg ada problem ap gmn ya, dari tengah malem tadi tulisannya no internet mulu :( sampe skrg lagii lama bgt😔 @IndiHome @IndiHomeCare",0.0
1590227273793572864,2022-11-09,"Ternyata Indonesia dapet 2 gelar juara umum dong di Hylo Open 2022! Rasa bangganya sampai ke rumah dong, apalagi kalau nontonnya langsung via IndiHome TV. #AktivitasTanpaBatas #InternetnyaIndonesia  https://t.co/Z5niJcYuci",2.0
1590227185427619842,2022-11-09,"@kalalinggaa Namun, guna di cek lebih lanjut, yuk infokan nomor layanan, atas nama lengkap pemlilik, alamat, jumlah tagihan terakhir (lunas), relasi dengan pemilik IndiHome, nomor HP &amp; nomor HP alternatif via DM di akun Twitter @IndiHomeCare atau klik Link :  https://t.co/yuUDRsBgiA ya. -Tosca",2.0
1590227156042293249,2022-11-09,"@kalalinggaa Hai, Kak Nayna. Ada yang bisa Tosca bantu mengenai produk atau layanan IndiHome? Jika saat ini koneksi internet Kakak sedang tidak oke, maka bisa di sebabkan salah satunya karena suhu modem terlalu tinggi.",2.0
1590227108441513985,2022-11-09,"di IndiHome TV ada program musik namanya ""Mood booster""! Wah penyemangat nih #AktivitasTanpaBatas #InternetnyaIndonesia  https://t.co/9T8sBeEQXz",1.0
1590227023712382976,2022-11-09,@strawberrymcon @IndiHomeCare @IndiHome Saya di tlogomas juga sama dari semalam inet mati,0.0
1590226885765922817,2022-11-09,@Nojutsu__ @infomalang @IndiHome Angel mas wong kabel e di cacah lembut ngono dek jln Bogor,0.0
1590226779826196480,2022-11-09,"Dari dulu udah suka banget sama tayangan yang ada di RCTI, MNC TV dan GTV. Untung sekarang di IndiHome TV ada Vision+, jadi bisa puas nonton tayangan-tayangan yang aku suka deh. #AktivitasTanpaBatas #InternetnyaIndonesia  https://t.co/l2w5bOucNK",2.0
1590226648661561345,2022-11-09,"@devigerimu Hi, Sobat. Guna di cek lebih lanjut, yuk informasikan nomor layanan, atas nama lengkap pemlilik, alamat, jumlah tagihan terakhir (lunas) dan relasi dengan pemilik IndiHome via DM di akun Twitter @IndiHomeCare atau klik Link :  https://t.co/yuUDRsBgiA ya. -Tosca",2.0
1590226646401183744,2022-11-09,Seru banget ternyata ada Dance Cover Challenge dari IndiHome Borneo #AktivitasTanpaBatas #InternetnyaIndonesia  https://t.co/x9aSuce3Yp,1.0
1590226624406224897,2022-11-09,@WahidjayaWahid @infomalang @IndiHome Koyok e ate merger ambek Telkomsel 🤭,1.0
1590226618517426177,2022-11-09,Mau instal vision tp masih bingung?? ikutin cara ini ya gaess..  #IndiHome #InternetnyaIndonesia #AktivitasTanpaBatas #PahlawanDariKita  https://t.co/4UWk1L9Qio,2.0
1590226420726657024,2022-11-09,Segala aktivitas online ku selalu didukung oleh jaringan wifi Indihome yang stabil dan cepat bikin semua jadi lebih mudah. #Internetnyaindonesia #AktivitasTanpaBatas #Indihome  https://t.co/YDs1n72SPN,1.0
1590226115360325632,2022-11-09,indihome ni klo ujan sinyalnya letoy bgt,0.0
1590226010884427776,2022-11-09,"Kalo kalian suka streaming dan suka takut kehabisan quota, coba deh mulai sekarang pakai wifi Indihome karena tidak ada batas quota pemakaian alias unlimited dijamin kalian akan selalu tenang. #Internetnyaindonesia #AktivitasTanpaBatas #Indihome  https://t.co/IZie8KpzC4",1.0
1590225996464107521,2022-11-09,"@ArulFauzi7 Namun, jika masih belum bisa, yuk informasikan nomor layanan, atas nama lengkap pemlilik, alamat, jumlah tagihan terakhir (lunas), relasi dengan pemilik IndiHome, No HP &amp; No HP alternatif via DM di akun Twitter @IndiHomeCare atau klik Link :  https://t.co/yuUDRsBgiA ya. -Tosca",2.0
1590225973446086656,2022-11-09,"Nonton mukbang nasi padang pake internet IndiHome bikin laperrr, apalagi yang di makan menu favorit ku banget rendang jadi ngilerr😋",2.0
1590225770143977472,2022-11-09,"Kalian mau kan streaming dan nonton tv lancar dan jernih? Mumpung Indihome lagi ada promo, yuk segera pasang wifi Indihome.  #Internetnyaindonesia #AktivitasTanpaBatas #Indihome  https://t.co/QIBZud1hCb",1.0
1590225627491487746,2022-11-09,"Aktris Hollywood, Anne Hathaway dipastikan hadir dalam konferensi B20 Summit 2022 di Bali pada 13-14 November 2022, nih Sob!🤩 B20 Summit 2022 diselenggarakan oleh Kamar Dagang Indonesia. Menurut kamu gimana, Sob? 🤔 #AnneHathaway #B20Summit #IndiHome  https://t.co/r1WzKPNf5e",2.0
1590225301417910273,2022-11-09,seru banget acara Joyland tahun ini di GBK ditunggu bagi-bagi tiket gratisnya tahun depan ya min @IndiHome #IndiHomediJoyland #IndiHomeMbois  #AktivitasTanpaBatas  https://t.co/ui3lfV9ad6,2.0
1590225109855637506,2022-11-09,"@SiskaLeontyne duh, taunya yang bagus cuma indihome.. good luck teh",1.0
1590225052276248576,2022-11-09,"Aktivitas online dirumah makin menyenangkan dan seru setelah berlangganan wifi Indihome, selain kecepatan internetnya yg super ngebut ditambah bebas quota dijamin gak akan nyesel deh! #Internetnyaindonesia #AktivitasTanpaBatas #Indihome  https://t.co/oh5kWlWkSq",1.0
1590224987884990472,2022-11-09,"@pasti_lucky Hai, Kak Nisa. Informasi, permintaan dan laporan mengenai layanan IndiHome silakan menghubungi kami melalui DM di akun Twitter @IndiHomeCare atau klik Link :  https://t.co/yuUDRsBgiA guna di bantu lebih lanjut ya. Terima kasih. -Tosca",2.0
1590224850186272770,2022-11-09,Nothing personal... Indihome is red now. Totally red,0.0
1590224465161768961,2022-11-09,"Sekarang tv analog sudah tidak berlaku lagi, nah saatnya beralih ke tv digital supaya dapet sinyal jernih dan bagus coba kalian pakai wifi + tv digital dari Indihome selain bisa nonton tv juga bisa nonton youtube dari tv!  #Internetnyaindonesia #AktivitasTanpaBatas #Indihome  https://t.co/gUDSLEb7oU",1.0
1590224457171623936,2022-11-09,ARMY! Brand Sampo Clear merilis produk hasil kolaborasi bersama dengan BTS lho🤩 Kolaborasi Clear x TinyTAN hadir dalam kemasan botol sampo 160 ml dan 660 ml dengan tampilan ketujuh karakter TinyTAN. ARMY udah siap untuk beli? 😍 #TinyTANxClear #IndiHome  https://t.co/h3JHma9wFe,2.0
1590224414603214848,2022-11-09,"@Acandesu1 Halo, Kak Acan. Informasi, permintaan dan laporan mengenai layanan IndiHome silakan menghubungi kami melalui DM di akun Twitter @IndiHomeCare atau klik Link :  https://t.co/yuUDRsBgiA guna di bantu lebih lanjut ya. Terima kasih. -Tosca",1.0
1590224098248257536,2022-11-09,"Kalian mau kan streaming dan nonton tv lancar dan jernih? Mumpung Indihome lagi ada promo, yuk segera pasang wifi Indihome.  #Internetnyaindonesia #AktivitasTanpaBatas #Indihome  https://t.co/dX4YkZs7ja",1.0
1590223866030616576,2022-11-09,@evscape_ Indihome 😀,2.0
1590223708144427008,2022-11-09,@art_by_mrs @worksfess @IndiHome Kalo indihome emang gitu. Tp aku dulu krn takut jadi ga pasang indihome,0.0
1590223677593116672,2022-11-09,"Kalo kalian suka streaming dan suka takut kehabisan quota, coba deh mulai sekarang pakai wifi Indihome karena tidak ada batas quota pemakaian alias unlimited dijamin kalian akan selalu tenang. #Internetnyaindonesia #AktivitasTanpaBatas #Indihome  https://t.co/Zi8QmiK1GP",1.0
1590223576699113473,2022-11-09,@MrWahyuPrasetya Ternyata..... Ga bisa pake indihome 😅 begitu aku pake paket data langsung sukses keupload,0.0
1590223575310823426,2022-11-09,@IndiHomeCare @darisfayyad135 Mengapa paket world cup pada aplikasi Vidio di Indihome saya belum bisa buka?,0.0
1590223332951351297,2022-11-09,Segala aktivitas online ku selalu didukung oleh jaringan wifi Indihome yang stabil dan cepat bikin semua jadi lebih mudah. #Internetnyaindonesia #AktivitasTanpaBatas #Indihome  https://t.co/p3DRyxOH4H,1.0
1590223111462752256,2022-11-09,@IndihomeJTD terbaik emang indihome deh,1.0
1590222849377456129,2022-11-09,"baru tau telkomsel x indihome ngeluarin program SMOAA, kalau lu nambah biaya indihome 150rb/bulan lu bisa daftarin 3-6 no telkomsel trus dpt jatah kuota 35GB tiap bulan.",1.0
1590222820768092166,2022-11-09,@IndiHome kamu kenapa???,0.0
1590222655637987329,2022-11-09,"Tips Ngafe GRATIS!  Sobat, pengen nongkrong tapi dompet kosong melompong? Jangan khawatir, Sobat bisa GRATIS nongkrong dengan tukar poin myIndiHome.  #AktivitasTanpaBatas #IndiHome #ExploreLombok  https://t.co/KF8SlsqE7N",1.0
1590222308760727552,2022-11-09,"@ygskmd Hai, Kak Yoga. Maaf ya, guna di cek lebih lanjut jaringannya, yuk informasikan nomor layanan, atas nama lengkap pemlilik, alamat, jumlah tagihan terakhir (lunas), relasi dengan pemilik IndiHome, (1/2)",0.0
1590222171820785664,2022-11-09,"@BambangSuharto Halo, Kak Bambang. Informasi, permintaan dan laporan mengenai layanan IndiHome silakan menghubungi kami melalui DM di akun Twitter @IndiHomeCare atau klik Link :  https://t.co/yuUDRsBgiA guna di bantu lebih lanjut ya. Terima kasih. -Tosca",2.0
1590221058086666240,2022-11-09,Ini kenapa dah indihome? 😭 Nebeng di Wifi tetangga @IndiHomeCare  https://t.co/Y5b5fQRldq,0.0
1590220970887122945,2022-11-09,@kehancurannn @DianSawara @sulthonilmiawan @infomalang @IndiHome @IndiHomeCare Tlogomas pisan,0.0
1590220898165878784,2022-11-09,"@museo_deloro @arifinnws Hi Kak Arif. Maaf ya yuk informasikan no internet, atas nama, alamat lengkap, jumlah tagihan terakhir (Lunas), dan relasi dgn pemilik IndiHome via DM. Guna kami cek lalu menjaga kerahasiaan datanya (1/2) -Agna",2.0
1590220882085310465,2022-11-09,"@kehancurannn @sulthonilmiawan @infomalang @IndiHome @IndiHomeCare Iya mas, moga² besok sudah bisa",2.0
1590220729605558272,2022-11-09,Jgn lupa guys saksikan 100% Indonesia hanya Channel UseePrime nya Indihome  https://t.co/iOLw5N5wsV,2.0
1590220727034482688,2022-11-09,"@Acandesu1 Hai, Sobat. Lumi infokan jatuh tempo pembayaran IndiHome adalah tanggal 20 setiap bulannya Kak. Guna Lumi bantu pengecekan berkenan infokan via DM: no layanan telepon, atas nama(1) -Lumi",2.0
1590220393851523074,2022-11-09,Cara Mengecek Tagihan Indihome Sudah Dibayar Atau Belum – Info Aktual › Onlyfanss  https://t.co/wGpS0BzD5I,2.0
1590220210275258369,2022-11-09,"respon nya lelet banget ngehe, dari kemaren ga ada solusi @IndiHome @IndiHomeCare",0.0
1590219356746969088,2022-11-09,@IndiHome kapan pemutusan indihome saya di  Proses ? Jangan membuat berprasangka buruk dengan pelayanan anda,2.0
1590219166338134017,2022-11-09,@DianSawara @sulthonilmiawan @infomalang @IndiHome @IndiHomeCare Dinoyo juga mas :'),2.0
1590219081478983680,2022-11-09,@IndiHomeCare #kuis Indihome care bapak kihajar dewantoro,2.0
1590218746513477632,2022-11-09,"@IndiHomeCare hi min, mau konek indihome ke hbo go, tapi bingung my indihome ID tuh yg mana sih?  https://t.co/sqMEFClwgv",0.0
1590218539868491776,2022-11-09,"Kemarin tiba-tiba disamperin temen-temen ke rumah, katanya mau ngajak mabar mobile legend. Wah untung aku baru pasang IndiHome, jadi koneksi waktu mabarnya lancar sentosa wkwkwk. #AktivitasTanpaBatas  https://t.co/9AqkwuJ9PT",1.0
1590218364500471809,2022-11-09,"[Senin, 07 November 2022] Apel Kesiapan Kerja Teknisi IOAN  untuk melatih kedisiplinan, membangun semangat dan tanggung jawab dalam menjalankan aktivitas.  #karyaprimaputratel #kpptel #mitratelkom #telkomindonesia #telkomakses #indihome  https://t.co/nfjKUK3XHg",2.0
1590217950375858181,2022-11-09,Seperti biasa wifi gue not connection again @IndiHome @IndiHomeCare HELP!!!!,0.0
1590217626969858053,2022-11-09,@i_m_mortal_ ada promo buat indihome gk kak?,2.0
1590217295670169600,2022-11-09,Jam Istirahat Siang Nonton Flim Bestie dulu Episode 9 makin Seru Jalan Ceritanya Manfaatin Jaringan Indihome dikantor  https://t.co/W09QvXXUc2,2.0
1590216982045282304,2022-11-09,"Siang @IndiHomeCare tolong saya ingin membatalkan layanan Smooa, saya, karena merasa penjelasan dari CS kurang jelas..begitu di akses di my indihome juga tidak tercantum kalo sudah masuk dalam program smooa. Please tolong dibantu",0.0
1590216533636419584,2022-11-09,Aduh DM w ga dibales balas sama indihome,0.0
1590216527852474369,2022-11-09,"@alyaaaaaaaak @sulthonilmiawan @infomalang @IndiHome @IndiHomeCare Sama² kak.. tempat saya juga kena dampaknya, moga² besok sudah bisa 🙏",0.0
1590216488405045249,2022-11-09,masih menjadi misteri kenapa indihome gue ini selalu error dikala kuota lagi sekarat,0.0
1590216477453557762,2022-11-09,Cara Mengecek Tagihan Indihome Sudah Dibayar Atau Belum – Info Aktual  https://t.co/HX5d7cTQVB,2.0
1590216158527238144,2022-11-09,"@HmRehan7 @sulthonilmiawan @infomalang @IndiHome @IndiHomeCare Besok mas kata providernya. Hari ini teknisinya lagi betulkan kabel yg putus.. kalau memang bsok masih belum bisa, masnya bisa hubungi teknisi biar dtng k rumah",2.0
1590216157117943808,2022-11-09,"@DiniWLarasati Hahaha Aku saiki nde daerah mi ayam jl bandung, enek teknisi indihome nde pojokan indomaret anyar ikulo. Mungkin benakne kabel sg nde njero tanah (?) soale enek penggalian sisan",0.0
