id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,sentiment,topic
1590244190524682240,1590015231383961608,2022-11-09 14:25:34 WIB,2022-11-09,14:25:34,+0700,765035200896118789,indihomecare,IndiHomeCare,,"@belleviora Hallo, Kak Bella. Kami cek terlebih dahulu mengenai kondisi jaringannya dan untuk memudahkan pengecekan, bisa diinformasikan nomor layanan IndiHome Kakak serta nomor HP aktif dan alternatif melalui DM  https://t.co/yuUDRsTpwI agar data privasi Kakak terjaga. Terima kasih. -Kiki",in,[],['http://myih.ch/dm'],[],0,0,0,[],[],https://twitter.com/IndiHomeCare/status/1590244190524682240,FALSE,,0,,,,,,,,"[{'screen_name': 'belleviora', 'name': 'belleviora', 'id': '1587808398145642497'}]",,,,,2,
1590244115962540032,1590230226810077184,2022-11-09 14:25:17 WIB,2022-11-09,14:25:17,+0700,2306512002,gilangjallu,Gilang Jallu,,"@convomfs Indihome 450rb, data 100rb. Kzl.",tl,[],[],[],0,0,0,[],[],https://twitter.com/GilangJallu/status/1590244115962540032,FALSE,,0,,,,,,,,"[{'screen_name': 'convomfs', 'name': '💭', 'id': '1284061445148209154'}]",,,,,0,
1590243680514080768,1590243680514080768,2022-11-09 14:23:33 WIB,2022-11-09,14:23:33,+0700,1453952652501344266,_1402jae,cassie🐇,,guaa kesel bgtttt sm indihome knpsihhhhh😭😭😭😭😭,in,[],[],[],0,0,0,[],[],https://twitter.com/_1402jae/status/1590243680514080768,FALSE,,0,,,,,,,,[],,,,,0,
1590243602567163905,1590243602567163905,2022-11-09 14:23:14 WIB,2022-11-09,14:23:14,+0700,1580513357505126400,nuntungfayyad13,darmansyah darman,,Film ini sudah bisa streaming di disney+hotstar indihome loh. Mantap lg banyak promo nih buruan gaess  https://t.co/KOyNXwZAYz,in,[],[],[],0,0,0,[],[],https://twitter.com/nuntungFayyad13/status/1590243602567163905,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1590243534623633408/pu/img/qKGhfYLOXNBpKpli.jpg,,,,,,,[],,,,,1,
1590243485411835905,1590216488405045249,2022-11-09 14:22:46 WIB,2022-11-09,14:22:46,+0700,765035200896118789,indihomecare,IndiHomeCare,,"@Novembersson Siang, sobat. Kiki cek belum ada data pelanggannya dan untuk memudahkan pengecekan lebih lanjut, bisa diinformasikan nomor layanan IndiHome, sertain nomor HP aktif dan nomor HP alternatif di DM  https://t.co/yuUDRsTpwI, biar data privasi tetap terjaga. Terima kasih -Kiki",in,[],['http://myih.ch/dm'],[],0,0,0,[],[],https://twitter.com/IndiHomeCare/status/1590243485411835905,FALSE,,0,,,,,,,,"[{'screen_name': 'Novembersson', 'name': 'kyrys', 'id': '1225767030810263552'}]",,,,,2,
1590243096163676160,1590243096163676160,2022-11-09 14:21:14 WIB,2022-11-09,14:21:14,+0700,525938124,laylafirohmah,Layla Firohmah,,"Ampe giung nyariin remote tv. Mana remote Indihome pula. Ya Salaaam, bocaah 😖",in,[],[],[],0,0,0,[],[],https://twitter.com/laylafirohmah/status/1590243096163676160,FALSE,,0,,,,,,,,[],,,,,2,
1590243024776593408,1590243024776593408,2022-11-09 14:20:57 WIB,2022-11-09,14:20:57,+0700,233111669,ranurhaliza,🥔🥔,,"Gak mau lagi dah pake my republic, kapok. Mending mahal dikit sekalian pindah ke indihome yg servicenya lbh baik 😑",in,[],[],[],1,0,0,[],[],https://twitter.com/RaNurhaliza/status/1590243024776593408,FALSE,,0,,,,,,,,[],,,,,1,
1590242947609792513,1590242947609792513,2022-11-09 14:20:38 WIB,2022-11-09,14:20:38,+0700,1502932019067572232,tugiyon13155935,TUGIYONO,,"Pertandingan sepak bola terbesar di dunia kembali! FIFA World Cup Qatar 2022 mulai dari 20 November - 18 Desember 2022. Sudah siap dukung tim jagoanmu?Saksikan FIFA World Cup Qatar 2022 via aplikasi Vidio melalui IndiHome TV ya guyss, yuk cus langganan sekarang juga#PialaDunia  https://t.co/XgiLxaxzYB",in,[],[],['https://pbs.twimg.com/media/FhGth3YVsAAABR9.jpg'],0,0,0,[],[],https://twitter.com/tugiyon13155935/status/1590242947609792513,FALSE,,1,https://pbs.twimg.com/media/FhGth3YVsAAABR9.jpg,,,,,,,[],,,,,2,
1590242671159029761,1590242671159029761,2022-11-09 14:19:32 WIB,2022-11-09,14:19:32,+0700,765035200896118789,indihomecare,IndiHomeCare,,"@dzikiara relasi dengan pemilik IndiHome, nomor HP utama dan nomor HP alternatif kirimkan melalui DM ya, Kak agar menjaga kerahasiaan data pribadi Kakak. Terima kasih. -Dinis",in,[],[],[],0,0,0,[],[],https://twitter.com/IndiHomeCare/status/1590242671159029761,FALSE,,0,,,,,,,,[],,,,,2,
1590242269118238721,1590192978769113088,2022-11-09 14:17:56 WIB,2022-11-09,14:17:56,+0700,765035200896118789,indihomecare,IndiHomeCare,,"@harsmat @_tigaaa @Indihome_Care Hallo, Kak Hario. Jika dirasa layanan internetnya kurang maksimal kami bantu lakukan refresh jaringan dari sistem dan hal ini dapat menyebabkan koneksi IndiHome-nya mati beberapa saat. Apakah Kakak berkenan? Ditunggu konfirmasinya. -Kiki",in,[],[],[],1,0,0,[],[],https://twitter.com/IndiHomeCare/status/1590242269118238721,FALSE,,0,,,,,,,,"[{'screen_name': 'harsmat', 'name': 'Hario Suryomataram', 'id': '1065240493498413056'}, {'screen_name': '_tigaaa', 'name': '3', 'id': '320005125'}, {'screen_name': 'Indihome_Care', 'name': 'IndiHome Care Official', 'id': '1028829503471071232'}]",,,,,2,
1590242110988771331,1590242110988771331,2022-11-09 14:17:19 WIB,2022-11-09,14:17:19,+0700,1474930503723610112,marmiati161,Mhyamhya,,Puas banget nonton film2 bersama IndiHome TV banyak genre nya dan juga kualitas gambarnya hd mantap banget  https://t.co/Oh65NZ3Rqu,in,[],[],[],0,0,1,[],[],https://twitter.com/Marmiati161/status/1590242110988771331,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1590241840002842625/pu/img/yvm2YgHaqQTo2_g0.jpg,,,,,,,[],,,,,1,
1590241999466430465,1590241999466430465,2022-11-09 14:16:52 WIB,2022-11-09,14:16:52,+0700,996080967373570050,iubilio_,ben.,,indihome di kosan w kok matot anjrit kesel w,in,[],[],[],0,0,0,[],[],https://twitter.com/iubilio_/status/1590241999466430465,FALSE,,0,,,,,,,,[],,,,,0,
1590241760642748424,1590241760642748424,2022-11-09 14:15:55 WIB,2022-11-09,14:15:55,+0700,975110088,barongkolucu,Trisari M Ww,,Makin sayang sama IndiHome deh ! Selain jaringannya yang lancar ehhhh ada diskonnya juga loh  https://t.co/yIFa8ogYZY,in,[],[],[],0,0,1,[],[],https://twitter.com/barongkolucu/status/1590241760642748424,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1590241709614845952/pu/img/rTG-5Va2w_0b0D1P.jpg,,,,,,,[],,,,,1,
1590241308408696833,1590241308408696833,2022-11-09 14:14:07 WIB,2022-11-09,14:14:07,+0700,1521859065516765185,lailatulkarim,Lailatulkarim,,"info info ! FIFA World Cup Qatar 2022 mulai dari 20 November - 18 Desember 2022. Sudah siap dukung tim jagoanmu?Saksikan FIFA World Cup Qatar 2022 via aplikasi Vidio melalui IndiHome TV ya guyss, yuk cus langganan sekarang juga#PialaDunia #IndiHome  https://t.co/Fm4zHBXUPT",in,[],[],[],0,0,0,['indihome'],[],https://twitter.com/lailatulkarim/status/1590241308408696833,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1590241250011410432/pu/img/LMDwy-HzCwvL3Xca.jpg,,,,,,,[],,,,,2,
1590241201663270914,1590241201663270914,2022-11-09 14:13:42 WIB,2022-11-09,14:13:42,+0700,1488486292169977860,mrs_plants,Mis.Riyati,,Penasaran sama kejutan nggak ngadi-ngadi dari IndiHome?Tunggu tanggal mainnya di 11.11. Pantengin terus @IndiHome ya  #AktivitasTanpaBatas #InternetnyaIndonesia  https://t.co/EMSqbdDVXq,in,"[{'screen_name': 'indihome', 'name': 'indihome', 'id': '1075673058931806208'}]",[],['https://pbs.twimg.com/tweet_video_thumb/FhGr8D6VEAEicJp.jpg'],0,0,1,"['aktivitastanpabatas', 'internetnyaindonesia']",[],https://twitter.com/mrs_plants/status/1590241201663270914,FALSE,,1,https://pbs.twimg.com/tweet_video_thumb/FhGr8D6VEAEicJp.jpg,,,,,,,[],,,,,2,
1590240422487822336,1590240422487822336,2022-11-09 14:10:36 WIB,2022-11-09,14:10:36,+0700,1505523880319877121,angelanyasp,🤖,,"anjing bener, indihome kos lagi error, telkomsel jaringan macam telek. terus gw ke sbucks buat nugas malah error juga wifinya setan bikin emosiiii smua",in,[],[],[],1,0,0,[],[],https://twitter.com/angelanyasp/status/1590240422487822336,FALSE,,0,,,,,,,,[],,,,,0,
1590240339725799424,1590240339725799424,2022-11-09 14:10:16 WIB,2022-11-09,14:10:16,+0700,1187146874664275968,radenmasdannn,PinkyBoy,,"@IndiHome Sinyalmu lemot iki lo. Eror opo piye, dang didandani. Aku kate lapp lapo ra iso iki lo. opo tak obong towermu.",in,[],[],[],2,0,1,[],[],https://twitter.com/RadenMasDannn/status/1590240339725799424,FALSE,,0,,,,,,,,[],,,,,0,
1590240332951990272,1590231779516231681,2022-11-09 14:10:15 WIB,2022-11-09,14:10:15,+0700,115858830,iroelfs_,Kobo Chan,,@AREMA1986Merch remek ncen IndiHome,et,[],[],[],0,0,0,[],[],https://twitter.com/iroelfs_/status/1590240332951990272,FALSE,,0,,,,,,,,"[{'screen_name': 'AREMA1986Merch', 'name': 'A-1986', 'id': '774403533122580480'}]",,,,,0,
1590240272113627136,1590240272113627136,2022-11-09 14:10:00 WIB,2022-11-09,14:10:00,+0700,2348587069,ahsaifi,Ahmad Saifi,,"100% Indonesia dalam episode Mode Booster. Yuk tambah semangat dengan dengarkan musiknya pada Rabu, 9 November, pukul 18.00 WIB 😍  Tayang di Usee Prime, tonton pada layanan IndiHome TV, streaming via  https://t.co/S9rpdKIPZG… atau aplikasi UseeTV GO dan Max Stream 💫  https://t.co/Y9XA1DDmuo",in,[],['http://useetv.com/livetv/useepri'],[],0,0,0,[],[],https://twitter.com/ahsaifi/status/1590240272113627136,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1590240237489254400/pu/img/eOFZZa5Q-bxXb_KW.jpg,,,,,,,[],,,,,2,
1590240087371284480,1590240087371284480,2022-11-09 14:09:16 WIB,2022-11-09,14:09:16,+0700,835926624063217664,winseoo,zh,,"@IndiHome stb saya bermasalah trus, kenapa yah?",in,[],[],[],2,0,0,[],[],https://twitter.com/winseoo/status/1590240087371284480,FALSE,,0,,,,,,,,[],,,,,0,
1590239834937102336,1590239834937102336,2022-11-09 14:08:16 WIB,2022-11-09,14:08:16,+0700,1338382198181793794,kaynie95,Kay🥤,,Jalan-jalan ke samarinda jangan lupa jalan balik jadi betah di rumah aja karena indihome emang terbaik  #AkivitasTanpaBatas #InternetnyaIndonesia #PantunSamarinda  https://t.co/0PP1qJpnQD,in,[],[],['https://pbs.twimg.com/tweet_video_thumb/FhGqsjXUoAA4P5w.jpg'],0,0,0,"['akivitastanpabatas', 'internetnyaindonesia', 'pantunsamarinda']",[],https://twitter.com/kaynie95/status/1590239834937102336,FALSE,,1,https://pbs.twimg.com/tweet_video_thumb/FhGqsjXUoAA4P5w.jpg,,,,,,,[],,,,,1,
1590239443650109440,1590239443650109440,2022-11-09 14:06:43 WIB,2022-11-09,14:06:43,+0700,1481268009205649411,widjiae,wiji,,Penasaran sama kejutan nggak ngadi-ngadi dari IndiHome?Tunggu tanggal mainnya di 11.11. Pantengin terus @IndiHome sob 😉  #AktivitasTanpaBatas #InternetnyaIndonesia  https://t.co/ojjGuSlmgo,in,"[{'screen_name': 'indihome', 'name': 'indihome', 'id': '1075673058931806208'}]",[],['https://pbs.twimg.com/tweet_video_thumb/FhGqVuZVIAAOGPw.jpg'],0,0,1,"['aktivitastanpabatas', 'internetnyaindonesia']",[],https://twitter.com/widjiae/status/1590239443650109440,FALSE,,1,https://pbs.twimg.com/tweet_video_thumb/FhGqVuZVIAAOGPw.jpg,,,,,,,[],,,,,2,
1590239374318632960,1590239374318632960,2022-11-09 14:06:26 WIB,2022-11-09,14:06:26,+0700,1539065172194512896,arifin170979,Muhamad arifin,,"Pertandingan sepak bola terbesar di dunia kembali! FIFA World Cup Qatar 2022 mulai dari 20 November - 18 Desember 2022. Sudah siap dukung tim jagoanmu?Saksikan FIFA World Cup Qatar 2022 via aplikasi Vidio melalui IndiHome TV ya guyss, yuk cus langganan sekarang juga#PialaDunia #  https://t.co/sIglpM1yf1",in,[],[],['https://pbs.twimg.com/media/FhGqR6ZVQAAARsV.jpg'],0,0,0,[],[],https://twitter.com/arifin170979/status/1590239374318632960,FALSE,,1,https://pbs.twimg.com/media/FhGqR6ZVQAAARsV.jpg,,,,,,,[],,,,,2,
1590239160815693824,1590239160815693824,2022-11-09 14:05:35 WIB,2022-11-09,14:05:35,+0700,1481268009205649411,widjiae,wiji,,Penasaran sama kejutan nggak ngadi-ngadi dari IndiHome?Tunggu tanggal mainnya di 11.11. Pantengin terus @IndiHome sob 😉  #AktivitasTanpaBatas #InternetnyaIndonesia  https://t.co/XB5icUq4Pp,in,"[{'screen_name': 'indihome', 'name': 'indihome', 'id': '1075673058931806208'}]",[],['https://pbs.twimg.com/tweet_video_thumb/FhGqFPUUAAAoElq.jpg'],0,0,0,"['aktivitastanpabatas', 'internetnyaindonesia']",[],https://twitter.com/widjiae/status/1590239160815693824,FALSE,,1,https://pbs.twimg.com/tweet_video_thumb/FhGqFPUUAAAoElq.jpg,,,,,,,[],,,,,2,
1590238926593486849,1590238926593486849,2022-11-09 14:04:39 WIB,2022-11-09,14:04:39,+0700,1298557538003165184,surpriseitsmeeh,----,,Indihome anjenkkkk sinyal lo busuk bgt bangsat,in,[],[],[],1,0,0,[],[],https://twitter.com/surpriseitsmeeh/status/1590238926593486849,FALSE,,0,,,,,,,,[],,,,,0,
1590238691280441349,1590238691280441349,2022-11-09 14:03:43 WIB,2022-11-09,14:03:43,+0700,1708754430,zhordha_realdy,zhordha,,"Siapa disini suka banget marathon film di Netflix? Ayoo angkat tangan!🙌  Mindi punya yang praktis nih buat Sobat yang suka nonton Netflix dan internetan pake IndiHome! Sekarang bisa langganan IndiHome dengan akses Netflix, loh!☺️🎬  📍Brosur  area malang  #indihome  https://t.co/8ZsF45t4ZH",in,[],[],[],1,0,0,['indihome'],[],https://twitter.com/zhordha_realdy/status/1590238691280441349,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1590238654097633281/pu/img/dXdQDnpOZC99JPdb.jpg,,,,,,,[],,,,,1,
1590238610481385473,1590238610481385473,2022-11-09 14:03:24 WIB,2022-11-09,14:03:24,+0700,1338382198181793794,kaynie95,Kay🥤,,malem minggu pergi ke bioskop ditemenin sama mamah indihome emang paling top bisa bikin nyaman di rumah  #AkivitasTanpaBatas #InternetnyaIndonesia #PantunSamarinda  https://t.co/zfn0qIHvGO,in,[],[],['https://pbs.twimg.com/tweet_video_thumb/FhGplNOUUAAf7Kk.jpg'],0,0,0,"['akivitastanpabatas', 'internetnyaindonesia', 'pantunsamarinda']",[],https://twitter.com/kaynie95/status/1590238610481385473,FALSE,,1,https://pbs.twimg.com/tweet_video_thumb/FhGplNOUUAAf7Kk.jpg,,,,,,,[],,,,,1,
1590238585873387521,1590238585873387521,2022-11-09 14:03:18 WIB,2022-11-09,14:03:18,+0700,118093267,baynatha,Bayu Pranata,,"Nikmati keseruan ngeGame dengan akses terbaik Indihome, ngeGame jadi lancar  #IndiHome #InternetnyaIndonesia #AktivitasTanpaBatas #PahlawanDariKita  https://t.co/5Uis7WXJgI",in,[],[],[],0,0,0,"['indihome', 'internetnyaindonesia', 'aktivitastanpabatas', 'pahlawandarikita']",[],https://twitter.com/Baynatha/status/1590238585873387521,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1590238546723422208/pu/img/0O8aKm9AkDNDquot.jpg,,,,,,,[],,,,,1,
1590238451517259779,1590238451517259779,2022-11-09 14:02:46 WIB,2022-11-09,14:02:46,+0700,1708754430,zhordha_realdy,zhordha,,"#Repost @indihome.telkomjaktim   Banyak banget kan cuannya?! kalian juga bisa raih benefit cuan salesnya hingga Rp280.000/pelanggan loh!  Yok semangat jualannya, semakin banyak penjualan semakin banvak cuannva! 💸  #AktivitasTanpaBatas #InternetnyaIndonesia  https://t.co/FEvJLFSMyE",in,"[{'screen_name': 'indihome', 'name': 'indihome', 'id': '1075673058931806208'}]",[],[],0,0,0,"['repost', 'aktivitastanpabatas', 'internetnyaindonesia']",[],https://twitter.com/zhordha_realdy/status/1590238451517259779,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1590238433611370497/pu/img/S6-5ZO4Q1VqZJNph.jpg,,,,,,,[],,,,,2,
1590238386945953792,1589140461792686082,2022-11-09 14:02:31 WIB,2022-11-09,14:02:31,+0700,1334355421046341635,chillingovtside,denyarsen,,"@xlhomeid macam indihome belakangan ini, sering gangguan",in,[],[],[],1,0,0,[],[],https://twitter.com/chillingovtside/status/1590238386945953792,FALSE,,0,,,,,,,,"[{'screen_name': 'xlhomeid', 'name': 'XL HOME', 'id': '957932821170962432'}]",,,,,0,
1590238271736795136,1590103525715234818,2022-11-09 14:02:03 WIB,2022-11-09,14:02:03,+0700,1001266879,widya___s,꧋ꦮꦶꦢꦾ꧉,,@mundur_10cm @IndiHome @Telkomsel @IndiHomeCare Sudah normal dari jam 10an tadi,in,[],[],[],0,0,1,[],[],https://twitter.com/Widya___S/status/1590238271736795136,FALSE,,0,,,,,,,,"[{'screen_name': 'mundur_10cm', 'name': 'harta, tahta, mas duta', 'id': '359850887'}, {'screen_name': 'IndiHome', 'name': 'IndiHome', 'id': '1075673058931806208'}, {'screen_name': 'Telkomsel', 'name': 'Telkomsel', 'id': '255409050'}, {'screen_name': 'IndiHomeCare', 'name': 'IndiHomeCare', 'id': '765035200896118789'}]",,,,,1,
1590237996594638848,1590160922257264642,2022-11-09 14:00:58 WIB,2022-11-09,14:00:58,+0700,1204273056119525376,depacitod,Asalamente,,"@0FFTHELEASH @IndiHome @IndiHomeCare Iyo e, aku daerah tutup yo gaiso e",in,[],[],[],0,0,0,[],[],https://twitter.com/depacitod/status/1590237996594638848,FALSE,,0,,,,,,,,"[{'screen_name': '0FFTHELEASH', 'name': '.', 'id': '782299631560503297'}, {'screen_name': 'IndiHome', 'name': 'IndiHome', 'id': '1075673058931806208'}, {'screen_name': 'IndiHomeCare', 'name': 'IndiHomeCare', 'id': '765035200896118789'}]",,,,,0,
1590237889086259201,1590237889086259201,2022-11-09 14:00:32 WIB,2022-11-09,14:00:32,+0700,742005172054806528,dheea09,dheaa³⁹✨🐳,,Indihome gua error,eu,[],[],[],0,0,0,[],[],https://twitter.com/dheea09/status/1590237889086259201,FALSE,,0,,,,,,,,[],,,,,0,
1590237697444319232,1590237697444319232,2022-11-09 13:59:46 WIB,2022-11-09,13:59:46,+0700,103271580,gethasaraya,Getha,,@IndiHomeCare wifi aku mati. Butuh team buat benerin ya. Dari kemarin aku janjian sm teknisi ga ada yg bisa. Kl ngadu ke sini jd dibuatin jadwal ga? @IndiHome,in,"[{'screen_name': 'indihome', 'name': 'indihome', 'id': '1075673058931806208'}]",[],[],1,0,0,[],[],https://twitter.com/gethasaraya/status/1590237697444319232,FALSE,,0,,,,,,,,[],,,,,0,
1590237578862948352,1590236481653985280,2022-11-09 13:59:18 WIB,2022-11-09,13:59:18,+0700,2521274106,orisoncode,َ,,@karina7pc @younjung7pc Wkwkwk ini kocak banget lagi. Semua salah indihome pokoknya ya,in,[],[],[],0,0,0,[],[],https://twitter.com/orisoncode/status/1590237578862948352,FALSE,,0,,,,,,,,"[{'screen_name': 'karina7pc', 'name': 'Krn', 'id': '1219363338175434753'}, {'screen_name': 'younjung7pc', 'name': '\u200eَ', 'id': '1564171859888746496'}]",,,,,0,
1590237530913312768,1589910326254108672,2022-11-09 13:59:07 WIB,2022-11-09,13:59:07,+0700,765035200896118789,indihomecare,IndiHomeCare,,@apeniauah Kak. Renew Speed yaitu fitur produk Home Internet (IndiHome) untuk mengembalikan pada kecepatan semula secara temporer (sementara) sesuai kebutuhan dengan registrasi secara mandiri melalui aplikasi myIndiHome (Android atau iOS). Terima kasih. -Aulia,in,[],[],[],0,0,0,[],[],https://twitter.com/IndiHomeCare/status/1590237530913312768,FALSE,,0,,,,,,,,"[{'screen_name': 'apeniauah', 'name': 'Apeniauah', 'id': '1454414987271700482'}]",,,,,2,
1590236754262765568,1590236754262765568,2022-11-09 13:56:02 WIB,2022-11-09,13:56:02,+0700,1479369469826781184,ulfaayuu06,Ulfa Ayu,,FiIFA World Cup Qatar 2022 dimulai tgl 20 November -18 Desember 2022. Jangan lupa saksikan tim jagoanmu via aplkmasi Vidio melalui IndiHome TV ya guys. Buruan langganan !!  #PialaDunia #Indihome  https://t.co/iQkp7wZbSx,in,[],[],[],0,0,0,"['pialadunia', 'indihome']",[],https://twitter.com/Ulfaayuu06/status/1590236754262765568,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1590236424040693760/pu/img/wpsneBbNQ8G9ZvZL.jpg,,,,,,,[],,,,,2,
1590236753251954688,1590236753251954688,2022-11-09 13:56:01 WIB,2022-11-09,13:56:01,+0700,76306202,pralitaep,pralita,,"Pertandingan sepak bola terbesar di dunia kembali! FIFA World Cup Qatar 2022 mulai dari 20 Nov - 18 Des 2022. Sudah siap dukung tim jagoanmu?Saksikan FIFA World Cup Qatar 2022 via aplikasi Vidio melalui IndiHome TV ya guyss, yuk cus langganan sekarang juga#PialaDunia #IndiHome  https://t.co/Fv3xFNHSed",in,[],[],[],0,0,0,['indihome'],[],https://twitter.com/pralitaep/status/1590236753251954688,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1590236724952956928/pu/img/ivPmRQTtcIpGGfVH.jpg,,,,,,,[],,,,,2,
1590236529527439360,1590236529527439360,2022-11-09 13:55:08 WIB,2022-11-09,13:55:08,+0700,765035200896118789,indihomecare,IndiHomeCare,,"@apeniauah Hai, Kak. Diana informasikan SOD (Speed On Demand) merupakan fitur dari produk home internet (IndiHome) untuk melakukan upgrade speed internet secara (1) -Diana",in,[],[],[],0,0,0,[],[],https://twitter.com/IndiHomeCare/status/1590236529527439360,FALSE,,0,,,,,,,,[],,,,,2,
1590236344550273024,1590236033475829761,2022-11-09 13:54:24 WIB,2022-11-09,13:54:24,+0700,765035200896118789,indihomecare,IndiHomeCare,,"@kucingnocturnal Namun, guna di cek lebih lanjut, yuk infokan nomor layanan, atas nama lengkap pemlilik, alamat, jumlah tagihan terakhir (lunas), relasi dengan pemilik IndiHome, nomor HP &amp; nomor HP alternatif via DM di akun Twitter @IndiHomeCare atau klik Link :  https://t.co/yuUDRsBgiA ya. -Tosca",in,"[{'screen_name': 'indihomecare', 'name': 'indihomecare', 'id': '765035200896118789'}]",['http://myih.ch/dm'],[],0,0,0,[],[],https://twitter.com/IndiHomeCare/status/1590236344550273024,FALSE,,0,,,,,,,,"[{'screen_name': 'kucingnocturnal', 'name': 'Steven Chandra 曾', 'id': '1630349484'}]",,,,,2,
1590236210290921472,1590162369950679042,2022-11-09 13:53:52 WIB,2022-11-09,13:53:52,+0700,529132659,noabsen13,Siuu,,Penyebab telkomsel dan indihome malang rodok eror mosok iki? @infomalang  https://t.co/reBBYpBqZ4,in,"[{'screen_name': 'infomalang', 'name': 'tidak retweet jualan tiket 🥀', 'id': '107412668'}]",[],['https://pbs.twimg.com/media/FhGnZl8VIAEd6n1.jpg'],2,0,1,[],[],https://twitter.com/NoAbsen13/status/1590236210290921472,FALSE,,1,https://pbs.twimg.com/media/FhGnZl8VIAEd6n1.jpg,,,,,,,[],,,,,0,
1590236198643335168,1590236198643335168,2022-11-09 13:53:49 WIB,2022-11-09,13:53:49,+0700,1338382198181793794,kaynie95,Kay🥤,,jalan-jalan ke balikpapan mampir sebentar ke gunung bakaran walaupun di rumah cuma rebahan pake indihome jadi lebih nyaman  #AkivitasTanpaBatas #InternetnyaIndonesia #PantunSamarinda  https://t.co/2TecmGxUvn,in,[],[],['https://pbs.twimg.com/tweet_video_thumb/FhGnYieVUAEBAJl.jpg'],0,0,0,"['akivitastanpabatas', 'internetnyaindonesia', 'pantunsamarinda']",[],https://twitter.com/kaynie95/status/1590236198643335168,FALSE,,1,https://pbs.twimg.com/tweet_video_thumb/FhGnYieVUAEBAJl.jpg,,,,,,,[],,,,,1,
1590236033475829761,1590236033475829761,2022-11-09 13:53:10 WIB,2022-11-09,13:53:10,+0700,1630349484,kucingnocturnal,Steven Chandra 曾,,Indihom sinyalmu kayak telek mulu 3 hari ini @IndiHome,in,"[{'screen_name': 'indihome', 'name': 'indihome', 'id': '1075673058931806208'}]",[],[],2,0,2,[],[],https://twitter.com/kucingnocturnal/status/1590236033475829761,FALSE,,0,,,,,,,,[],,,,,0,
1590235958175092736,1590235958175092736,2022-11-09 13:52:52 WIB,2022-11-09,13:52:52,+0700,1448825306739970048,sang_fight,Sang Fighter,,Penasaran sama kejutan nggak ngadi-ngadi dari IndiHome?Tunggu tanggal mainnya di 11.11. Pantengin terus @IndiHome ya sob  #AktivitasTanpaBatas #InternetnyaIndonesia  https://t.co/VmwtbWMmzJ,in,"[{'screen_name': 'indihome', 'name': 'indihome', 'id': '1075673058931806208'}]",[],['https://pbs.twimg.com/tweet_video_thumb/FhGnK42VUAYduDa.jpg'],0,0,1,"['aktivitastanpabatas', 'internetnyaindonesia']",[],https://twitter.com/Sang_fight/status/1590235958175092736,FALSE,,1,https://pbs.twimg.com/tweet_video_thumb/FhGnK42VUAYduDa.jpg,,,,,,,[],,,,,2,
1590235827728416768,1589905927469424641,2022-11-09 13:52:21 WIB,2022-11-09,13:52:21,+0700,2348587069,ahsaifi,Ahmad Saifi,,@indihomejkt Jawabannya :  D. Jenderal Soedirman #GiveawayJKT #IndiHome #AktivitasTanpaBatas,in,[],[],[],0,0,0,"['giveawayjkt', 'indihome', 'aktivitastanpabatas']",[],https://twitter.com/ahsaifi/status/1590235827728416768,FALSE,,0,,,,,,,,"[{'screen_name': 'indihomejkt', 'name': 'IndiHome Jabotabek', 'id': '1088279024789467136'}]",,,,,2,
1590235825005944832,1590234011992936448,2022-11-09 13:52:20 WIB,2022-11-09,13:52:20,+0700,765035200896118789,indihomecare,IndiHomeCare,,"@ririsariska Namun, guna di cek lebih lanjut, yuk infokan nomor layanan, atas nama lengkap pemlilik, alamat, jumlah tagihan terakhir (lunas), relasi dengan pemilik IndiHome, nomor HP &amp; nomor HP alternatif via DM di akun Twitter @IndiHomeCare atau klik Link :  https://t.co/yuUDRsBgiA ya. -Tosca",in,"[{'screen_name': 'indihomecare', 'name': 'indihomecare', 'id': '765035200896118789'}]",['http://myih.ch/dm'],[],0,0,0,[],[],https://twitter.com/IndiHomeCare/status/1590235825005944832,FALSE,,0,,,,,,,,"[{'screen_name': 'ririsariska', 'name': 'أريسكا كوسماواتي', 'id': '374342710'}]",,,,,2,
